Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Revenue,District
3883,CA-2015-129896,6/15/2015,6/20/2015,Standard Class,PF-19120,Peter Fuller,Consumer,United States,Gilbert,Arizona,85234,West,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",364.704,6,0.2,-36.4704,291.7632,
3884,CA-2015-129896,6/15/2015,6/20/2015,Standard Class,PF-19120,Peter Fuller,Consumer,United States,Gilbert,Arizona,85234,West,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",40.256,4,0.2,11.0704,32.2048,
3885,CA-2014-152849,07-05-2014,07-12-2014,Standard Class,DW-13195,David Wiener,Corporate,United States,Knoxville,Tennessee,37918,South,OFF-AR-10002833,Office Supplies,Art,Newell 322,4.368,3,0.2,0.3822,3.4944,
3886,US-2017-127341,1/29/2017,02-02-2017,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",12.128,4,0.8,-20.6176,2.4256,
3887,CA-2016-167759,03-03-2016,03-08-2016,Second Class,CC-12670,Craig Carreira,Consumer,United States,Bloomington,Indiana,47401,Central,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,134.85,3,0,37.758,134.85,
3888,CA-2014-100895,06-02-2014,06-06-2014,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Roswell,Georgia,30076,South,OFF-AR-10004511,Office Supplies,Art,"Sanford Colorific Scented Colored Pencils, 12/Pack",8.56,2,0,2.6536,8.56,
3889,CA-2014-100895,06-02-2014,06-06-2014,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Roswell,Georgia,30076,South,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,239.97,3,0,67.1916,239.97,
3890,CA-2014-100895,06-02-2014,06-06-2014,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Roswell,Georgia,30076,South,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",356.94,2,0,107.082,356.94,
3891,US-2016-163881,11/24/2016,11/30/2016,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90036,West,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,659.9,2,0,217.767,659.9,
3892,US-2016-163881,11/24/2016,11/30/2016,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90036,West,FUR-CH-10001394,Furniture,Chairs,Global Leather Executive Chair,1684.752,6,0.2,210.594,1347.8016,
3893,US-2016-163881,11/24/2016,11/30/2016,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90036,West,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,559.92,8,0,190.3728,559.92,
3894,US-2016-144547,11-10-2016,11/14/2016,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Houston,Texas,77036,Central,TEC-AC-10004901,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,279.944,7,0.2,48.9902,223.9552,
3895,US-2014-112200,11/22/2014,11/28/2014,Standard Class,TC-21475,Tony Chapman,Home Office,United States,Bolingbrook,Illinois,60440,Central,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",9.98,5,0.8,-16.467,1.996,
3896,CA-2017-110212,05-01-2017,05-05-2017,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Texarkana,Arkansas,71854,South,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",48.9,5,0,18.093,48.9,
3897,CA-2017-134285,12-07-2017,12-12-2017,Standard Class,DS-13180,David Smith,Corporate,United States,San Antonio,Texas,78207,Central,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,3.552,3,0.2,1.2432,2.8416,
3898,CA-2017-134285,12-07-2017,12-12-2017,Standard Class,DS-13180,David Smith,Corporate,United States,San Antonio,Texas,78207,Central,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,15.552,3,0.2,5.4432,12.4416,
3899,CA-2017-102267,11/30/2017,12-04-2017,Standard Class,SC-20800,Stuart Calhoun,Consumer,United States,Edinburg,Texas,78539,Central,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,2.368,2,0.2,0.8288,1.8944,
3900,CA-2017-157980,12-07-2017,12-09-2017,First Class,SH-20395,Shahid Hopkins,Consumer,United States,Toledo,Ohio,43615,East,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,127.984,2,0.2,25.5968,102.3872,
3901,CA-2015-121097,01-03-2015,01-08-2015,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,Baytown,Texas,77520,Central,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,10.368,2,0.2,3.6288,8.2944,
3902,CA-2015-151043,11/14/2015,11/20/2015,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10001090,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,47.984,2,0.2,-1.1996,38.3872,
3903,US-2015-119312,10-02-2015,10-07-2015,Second Class,CS-12400,Christopher Schild,Home Office,United States,Los Angeles,California,90045,West,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,270.34,14,0,75.6952,270.34,
3904,CA-2015-167010,04-05-2015,04-10-2015,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,98.112,7,0.2,18.396,78.4896,
3905,CA-2015-167010,04-05-2015,04-10-2015,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,563.808,4,0.2,21.1428,451.0464,
3906,CA-2015-167010,04-05-2015,04-10-2015,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders,10.428,4,0.7,-6.952,3.1284,
3907,CA-2015-167010,04-05-2015,04-10-2015,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,547.136,4,0.2,-68.392,437.7088,
3908,CA-2015-167010,04-05-2015,04-10-2015,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,14.85,5,0.4,-3.2175,8.91,
3909,CA-2015-167010,04-05-2015,04-10-2015,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,41.988,2,0.4,-9.7972,25.1928,
3910,CA-2015-167010,04-05-2015,04-10-2015,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",7.584,1,0.2,2.37,6.0672,
3911,CA-2015-167010,04-05-2015,04-10-2015,Standard Class,VT-21700,Valerie Takahito,Home Office,United States,Philadelphia,Pennsylvania,19143,East,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",352.45,5,0.5,-211.47,176.225,
3912,CA-2017-126788,06-05-2017,06-06-2017,First Class,AB-10105,Adrian Barton,Consumer,United States,Pearland,Texas,77581,Central,TEC-PH-10001619,Technology,Phones,LG G3,470.376,3,0.2,52.9173,376.3008,
3913,CA-2017-148068,9/18/2017,9/25/2017,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,10035,East,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,19.44,3,0,9.3312,19.44,
3914,CA-2017-148068,9/18/2017,9/25/2017,Standard Class,MM-18280,Muhammed MacIntyre,Corporate,United States,New York City,New York,10035,East,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,9.82,2,0,3.2406,9.82,
3915,US-2017-142573,7/18/2017,7/23/2017,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,85023,West,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",801.6,5,0.5,-448.896,400.8,
3916,US-2017-142573,7/18/2017,7/23/2017,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,85023,West,FUR-CH-10004218,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",161.568,2,0.2,10.098,129.2544,
3917,US-2017-142573,7/18/2017,7/23/2017,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,85023,West,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,16.096,2,0.2,5.2312,12.8768,
3918,US-2017-142573,7/18/2017,7/23/2017,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders,7.656,4,0.7,-6.1248,2.2968,
3919,US-2017-142573,7/18/2017,7/23/2017,Standard Class,ML-17410,Maris LaWare,Consumer,United States,Phoenix,Arizona,85023,West,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,311.976,3,0.2,-42.8967,249.5808,
3920,US-2015-148817,12-01-2015,12-07-2015,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Chesapeake,Virginia,23320,South,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",61.68,4,0,16.6536,61.68,
3921,US-2015-148817,12-01-2015,12-07-2015,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,Chesapeake,Virginia,23320,South,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",63.96,4,0,30.7008,63.96,
3922,CA-2016-110044,6/28/2016,07-02-2016,Second Class,RF-19735,Roland Fjeld,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,359.976,3,0.2,35.9976,287.9808,
3923,CA-2017-146920,8/28/2017,09-01-2017,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Chicago,Illinois,60623,Central,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),25.344,6,0.2,7.92,20.2752,
3924,CA-2017-146920,8/28/2017,09-01-2017,Standard Class,SC-20305,Sean Christensen,Consumer,United States,Chicago,Illinois,60623,Central,OFF-PA-10001461,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),26.72,5,0.2,9.352,21.376,
3925,CA-2014-103940,9/17/2014,9/21/2014,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,30.28,2,0,1.2112,30.28,
3926,CA-2014-103940,9/17/2014,9/21/2014,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103,West,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,57.93,3,0,16.2204,57.93,
3927,CA-2014-103940,9/17/2014,9/21/2014,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103,West,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",35.34,2,0,13.4292,35.34,
3928,CA-2014-103940,9/17/2014,9/21/2014,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,137.24,5,0.2,46.3185,109.792,
3929,CA-2016-162082,3/14/2016,3/17/2016,First Class,JS-15880,John Stevenson,Consumer,United States,Harlingen,Texas,78550,Central,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",241.332,5,0.32,-14.196,164.10576,
3930,CA-2016-162082,3/14/2016,3/17/2016,First Class,JS-15880,John Stevenson,Consumer,United States,Harlingen,Texas,78550,Central,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,5.184,1,0.2,1.8792,4.1472,
3931,CA-2016-162082,3/14/2016,3/17/2016,First Class,JS-15880,John Stevenson,Consumer,United States,Harlingen,Texas,78550,Central,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",145.544,7,0.2,16.3737,116.4352,
3932,CA-2016-132094,8/26/2016,09-02-2016,Standard Class,VG-21805,Vivek Grady,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10004165,Office Supplies,Art,"Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow",5.472,3,0.2,1.6416,4.3776,
3933,CA-2016-132094,8/26/2016,09-02-2016,Standard Class,VG-21805,Vivek Grady,Corporate,United States,Philadelphia,Pennsylvania,19140,East,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,47.984,2,0.2,13.1956,38.3872,
3934,CA-2017-123001,09-02-2017,09-08-2017,Standard Class,AW-10840,Anthony Witt,Consumer,United States,Bakersfield,California,93309,West,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",9.4,5,0,2.726,9.4,
3935,CA-2017-123001,09-02-2017,09-08-2017,Standard Class,AW-10840,Anthony Witt,Consumer,United States,Bakersfield,California,93309,West,OFF-LA-10004544,Office Supplies,Labels,Avery 505,74,5,0,37,74,
3936,CA-2017-123001,09-02-2017,09-08-2017,Standard Class,AW-10840,Anthony Witt,Consumer,United States,Bakersfield,California,93309,West,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,201.584,2,0.2,12.599,161.2672,
3937,CA-2015-118955,6/16/2015,6/20/2015,Standard Class,LS-17230,Lycoris Saunders,Consumer,United States,Grand Prairie,Texas,75051,Central,OFF-EN-10001028,Office Supplies,Envelopes,Staple envelope,28.752,3,0.2,9.3444,23.0016,
3938,CA-2015-118955,6/16/2015,6/20/2015,Standard Class,LS-17230,Lycoris Saunders,Consumer,United States,Grand Prairie,Texas,75051,Central,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,27.216,3,0.2,9.8658,21.7728,
3939,CA-2015-118955,6/16/2015,6/20/2015,Standard Class,LS-17230,Lycoris Saunders,Consumer,United States,Grand Prairie,Texas,75051,Central,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,197.372,2,0.3,-25.3764,138.1604,
3940,US-2016-143448,12-10-2016,12-10-2016,Same Day,MH-17455,Mark Hamilton,Consumer,United States,Greenwood,Indiana,46142,Central,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1424.9,5,0,356.225,1424.9,
3941,CA-2017-117863,5/18/2017,5/23/2017,Standard Class,TS-21340,Toby Swindell,Consumer,United States,New York City,New York,10024,East,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",14.56,2,0,6.2608,14.56,
3942,CA-2017-117863,5/18/2017,5/23/2017,Standard Class,TS-21340,Toby Swindell,Consumer,United States,New York City,New York,10024,East,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",3.048,1,0.2,1.0287,2.4384,
3943,CA-2017-160458,5/27/2017,5/29/2017,Second Class,EH-13945,Eric Hoffmann,Consumer,United States,Memphis,Tennessee,38109,South,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,25.92,5,0.2,9.072,20.736,
3944,US-2016-142685,6/23/2016,6/30/2016,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Buffalo,New York,14215,East,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,835.17,7,0,16.7034,835.17,
3945,CA-2016-133144,5/16/2016,5/21/2016,Second Class,DO-13435,Denny Ordway,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,17.34,3,0,8.4966,17.34,
3946,CA-2017-167871,11/18/2017,11/23/2017,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Homestead,Florida,33030,South,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,44.384,1,0.2,15.5344,35.5072,
3947,CA-2017-167871,11/18/2017,11/23/2017,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Homestead,Florida,33030,South,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,2.944,1,0.2,-0.6624,2.3552,
3948,CA-2016-119963,11/18/2016,11/22/2016,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Pasadena,Texas,77506,Central,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,6.368,2,0.2,1.0348,5.0944,
3949,CA-2016-119963,11/18/2016,11/22/2016,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Pasadena,Texas,77506,Central,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",48.848,2,0.2,15.8756,39.0784,
3950,CA-2016-119963,11/18/2016,11/22/2016,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Pasadena,Texas,77506,Central,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,19.648,2,0.2,6.6312,15.7184,
3951,CA-2016-119963,11/18/2016,11/22/2016,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Pasadena,Texas,77506,Central,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",255.108,6,0.3,-18.222,178.5756,
3952,CA-2014-121167,11/28/2014,11/30/2014,Second Class,MO-17500,Mary O'Rourke,Consumer,United States,Freeport,New York,11520,East,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",17.248,2,0.2,6.0368,13.7984,
3953,US-2016-151862,03-01-2016,03-08-2016,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Denver,Colorado,80219,West,TEC-PH-10003535,Technology,Phones,RCA ViSYS 25423RE1 Corded phone,159.984,2,0.2,13.9986,127.9872,
3954,CA-2017-152961,1/15/2017,1/19/2017,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Quincy,Massachusetts,2169,East,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",12.7,2,0,5.842,12.7,
3955,CA-2014-133228,04-04-2014,04-09-2014,Standard Class,MS-17710,Maurice Satty,Consumer,United States,Detroit,Michigan,48205,Central,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,5.47,1,0,2.3521,5.47,
3956,CA-2014-133228,04-04-2014,04-09-2014,Standard Class,MS-17710,Maurice Satty,Consumer,United States,Detroit,Michigan,48205,Central,OFF-AR-10001955,Office Supplies,Art,Newell 319,79.36,4,0,23.808,79.36,
3957,CA-2016-114951,6/26/2016,07-03-2016,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,3,0,6.4206,22.14,
3958,CA-2016-156573,5/29/2016,06-02-2016,Standard Class,RB-19360,Raymond Buch,Consumer,United States,Nashville,Tennessee,37211,South,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,11.277,3,0.7,-8.6457,3.3831,
3959,CA-2016-156573,5/29/2016,06-02-2016,Standard Class,RB-19360,Raymond Buch,Consumer,United States,Nashville,Tennessee,37211,South,OFF-AR-10003732,Office Supplies,Art,Newell 333,4.448,2,0.2,0.3336,3.5584,
3960,CA-2016-156573,5/29/2016,06-02-2016,Standard Class,RB-19360,Raymond Buch,Consumer,United States,Nashville,Tennessee,37211,South,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,44.76,3,0.2,14.547,35.808,
3961,CA-2015-113901,10/19/2015,10/24/2015,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Detroit,Michigan,48227,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,38.28,6,0,17.6088,38.28,
3962,CA-2015-113901,10/19/2015,10/24/2015,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Detroit,Michigan,48227,Central,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,149.95,5,0,44.985,149.95,
3963,CA-2017-134838,2/19/2017,2/20/2017,First Class,ED-13885,Emily Ducich,Home Office,United States,Los Angeles,California,90045,West,OFF-AR-10000634,Office Supplies,Art,Newell 320,12.84,3,0,3.4668,12.84,
3964,CA-2017-134838,2/19/2017,2/20/2017,First Class,ED-13885,Emily Ducich,Home Office,United States,Los Angeles,California,90045,West,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,44.67,3,0,12.0609,44.67,
3965,CA-2016-120257,9/22/2016,9/28/2016,Standard Class,PW-19240,Pierre Wener,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10003481,Office Supplies,Art,Newell 348,7.872,3,0.2,0.8856,6.2976,
3966,CA-2014-164910,11-12-2014,11/17/2014,Second Class,DM-13345,Denise Monton,Corporate,United States,Asheville,North Carolina,28806,South,OFF-AR-10003651,Office Supplies,Art,Newell 350,7.872,3,0.2,0.8856,6.2976,
3967,CA-2016-149902,04-01-2016,04-06-2016,Standard Class,DW-13540,Don Weiss,Consumer,United States,New York City,New York,10024,East,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,88.04,4,0,22.8904,88.04,
3968,CA-2016-146010,5/20/2016,5/23/2016,First Class,EH-14125,Eugene Hildebrand,Home Office,United States,Colorado Springs,Colorado,80906,West,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,40.635,7,0.7,-32.508,12.1905,
3969,US-2015-163685,06-01-2015,06-05-2015,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,San Antonio,Texas,78207,Central,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,5.728,8,0.8,-9.1648,1.1456,
3970,US-2015-163685,06-01-2015,06-05-2015,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,San Antonio,Texas,78207,Central,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,42.24,10,0.2,13.2,33.792,
3971,CA-2014-135090,11/22/2014,11/26/2014,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,53.82,9,0,24.219,53.82,
3972,CA-2015-132374,2/22/2015,2/24/2015,Second Class,PS-19045,Penelope Sewall,Home Office,United States,Sterling Heights,Michigan,48310,Central,OFF-AR-10001615,Office Supplies,Art,Newell 34,79.36,4,0,20.6336,79.36,
3973,CA-2016-167556,3/29/2016,04-02-2016,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York,10009,East,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",13.48,2,0,6.74,13.48,
3974,CA-2016-167556,3/29/2016,04-02-2016,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York,10009,East,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.8,5,0.2,9.3125,23.84,
3975,CA-2016-167556,3/29/2016,04-02-2016,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York,10009,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",414,8,0,124.2,414,
3976,CA-2016-167556,3/29/2016,04-02-2016,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York,10009,East,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,41.328,7,0.2,14.9814,33.0624,
3977,US-2016-116400,10/22/2016,10/24/2016,First Class,EB-13930,Eric Barreto,Consumer,United States,Richmond,Virginia,23223,South,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,4,0,11.1776,39.92,
3978,CA-2017-101308,10-02-2017,10-07-2017,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Seattle,Washington,98105,West,OFF-FA-10002780,Office Supplies,Fasteners,Staples,8.94,3,0,4.1124,8.94,
3979,CA-2017-101308,10-02-2017,10-07-2017,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Seattle,Washington,98105,West,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,2,0.2,-20.1362,67.8272,
3980,CA-2014-114517,12/23/2014,12/27/2014,Standard Class,TH-21235,Tiffany House,Corporate,United States,New York City,New York,10024,East,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,53.316,2,0.4,-19.5492,31.9896,
3981,CA-2014-114517,12/23/2014,12/27/2014,Standard Class,TH-21235,Tiffany House,Corporate,United States,New York City,New York,10024,East,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,56.52,3,0,15.8256,56.52,
3982,CA-2017-119564,12/15/2017,12/20/2017,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",22.77,3,0,9.7911,22.77,
3983,CA-2016-135265,07-07-2016,07-09-2016,Second Class,CC-12370,Christopher Conant,Consumer,United States,Los Angeles,California,90045,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",287.968,4,0.2,-3.5996,230.3744,
3984,CA-2016-135265,07-07-2016,07-09-2016,Second Class,CC-12370,Christopher Conant,Consumer,United States,Los Angeles,California,90045,West,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,2799.96,5,0.2,944.9865,2239.968,
3985,CA-2016-135265,07-07-2016,07-09-2016,Second Class,CC-12370,Christopher Conant,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,48.94,1,0,24.47,48.94,
3986,CA-2016-108735,4/17/2016,4/21/2016,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,Lakewood,California,90712,West,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",257.499,3,0.15,24.2352,218.87415,
3987,CA-2017-112333,04-08-2017,4/14/2017,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Plainfield,New Jersey,7060,East,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,2591.56,4,0,621.9744,2591.56,
